Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Equatorial Guinea,GNQ,345.566,341.375,337.576,334.375,337.078,330.489,327.129,326.433,322.569,320.638,320.921,321.268,319.107,317.444,317.696,315.338,314.688,310.885,309.869,305.219,299.725,299.205,295.765,292.66,289.962,286.723,281.323,276.941,271.738,271.586,267.578,260.616,256.379,254.68,250.114,242.423,241.658,235.769,236.418,230.424,243.056,250.645,244.169,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Eritrea,ERI,402.83,401.985,397.937,394.175,388.295,382.665,376.885,370.489,363.786,366.059,351.518,342.746,329.967,325.496,317.639,312.58,303.253,298.742,320.941,366.036,298.687,281.178,277.362,269.345,265.873,254.953,243.755,237.997,233.436,222.11,216.828,206.579,203.337,201.252,192.271,187.886,184.614,182.572,175.115,173.631,172.033,181.085,180.807,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Estonia,EST,112.733,117.613,111.841,110.451,115.991,113.728,101.529,96.537,100.898,113.343,106.786,114.493,111.714,127.048,156.201,132.01,116.079,114.198,121.533,115.216,118.066,121.666,110.566,107.107,99.418,99.322,96.011,92.312,84.723,77.471,67.753,70.866,67.859,67.015,65.288,62.825,67.212,56.077,55.53,58.202,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Eswatini,SWZ,264.802,260.994,255.432,263.75,252.647,247.54,241.794,235.869,226.002,228.022,222.951,229.807,244.709,271.624,306.471,346.316,396.479,436.434,471.405,513.233,554.028,577.927,617.647,658.979,685.157,701.365,681.53,677.259,666.788,679.703,628.026,599.807,564.996,522.518,476.703,430.729,387.178,346.046,314.854,293.304,300.993,343.638,354.554,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Ethiopia,ETH,375.399,370.367,368.844,442.583,439.949,436.084,434.523,368.56,376.207,378.895,387.194,375.57,374.844,373.155,372.562,373.447,371.978,366.54,365.141,373.745,372.48,370.429,364.688,351.082,343.363,331.147,316.663,296.941,279.585,258.915,248.976,236.685,225.847,212.412,208.834,197.241,184.946,185.113,174.744,171.203,174.956,177.314,170.578,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Fiji,FJI,236.516,241.69,242.781,233.582,224.008,213.442,208.602,206.622,204.085,203.548,201.566,200.485,199.447,198.939,196.64,195.257,194.477,195.089,191.418,190.585,198.724,199.977,210.564,205.294,202.696,200.114,198.127,199.134,196.772,193.759,190.686,187.024,188.096,188.953,189.179,195.036,190.714,182.922,181.906,180.315,179.223,189.249,176.54,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Finland,FIN,73.873,71.336,70.352,74.81,67.276,68.298,71.06,71.548,71.073,70.55,70.355,68.373,68.134,66.596,63.005,65.153,60.845,62.851,62.151,61.08,63.322,59.853,60.744,57.94,61.1,62.699,57.272,56.788,56.723,55.862,53.674,50.994,50.791,48.344,45.05,43.601,43.095,44.881,44.169,43.306,42.311,42.851,44.67,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,France,FRA,84.922,82.434,80.834,80.978,78,76.688,75.077,72.87,72.027,70.859,68.981,68.2,67.617,68.135,66.538,65.932,65.4,63.368,62.736,62.113,60.936,60.998,60.634,60.006,57.921,56.754,56.165,54.815,55.022,55.372,53.661,52.563,51.592,50.507,49.309,49.377,48.309,48.266,48.216,47.023,46.883,46.098,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,French Polynesia,PYF,166.913,157.758,147.98,138.18,127.042,116.566,107.677,103.942,97.31,93.585,91.368,89.497,87.116,83.729,79.284,72.582,64.553,57.711,54.04,47.581,45.436,44.644,44.564,44.675,44.724,44.476,43.795,42.48,40.864,39.029,37.312,35.395,33.935,32.832,32.072,31.523,31.08,30.648,30.083,29.348,28.452,44.127,28.126,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Gabon,GAB,263.952,260.384,263.425,257.971,257.716,252.791,252.467,249.993,254.828,253.068,258.192,260.345,264.399,260.294,264.366,266.248,269.982,270.993,274.498,273.419,265.526,265.727,268.472,258.011,260.265,261.087,251.689,249.112,237.185,234.296,221.759,221.205,210.002,208.763,207.845,199.247,200.959,188.6,189.731,190.405,181.631,191.839,193.488,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Gambia, The",GMB,360.468,360.687,350.194,347.659,343.1,336.216,333.489,326.915,323.963,317.545,309.985,297.745,286.928,276.396,266.369,257.337,254.094,257.767,254.861,254.29,261.28,265.398,272.421,272.638,269.941,267.613,263.041,266.381,261.012,255.692,258.996,247.661,237.485,244.712,241.137,242,233.36,235.301,237.986,225.132,240.112,254.144,243.833,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Georgia,GEO,123.22,115.885,114.755,113.208,115.124,109.65,108.337,111.673,106.9,106.536,105.036,105.641,107.837,107.537,105.062,99.635,98.351,99.935,103.06,101.602,100.073,99.102,95.332,94.016,94.046,88.19,86.478,89.293,90.28,85.649,85.076,83.103,80.636,78.977,75.109,73.545,71.338,72.781,73.067,70.681,71.825,83.798,85.587,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Germany,DEU,..,..,..,..,..,..,..,..,..,..,77.112,76.351,73.864,73.332,71.241,70.337,69.158,66.885,64.675,64.134,63.354,62.08,61.736,60.737,58.657,57.71,56.008,55.294,54.726,54.228,53.275,52.91,51.099,51.743,49.597,50.173,49.545,48.026,48.283,46.582,46.195,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Ghana,GHA,308.177,304.822,307.565,305.652,301.612,297.949,291.521,287.65,282.215,278.439,279.931,279.757,280.572,286.317,290.777,285.539,281.915,275.582,272.886,269.046,272.152,277.702,270.886,264.753,267.044,259.556,259.963,255.166,256.2,247.989,250.625,241.826,233.063,234.312,223.454,225.065,213.34,214.755,214.586,204.479,210.16,216.842,215.46,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Gibraltar,GIB,93.937,101.124,104.5,89.224,81.059,72.327,72.913,89.933,60.976,94.668,67.785,65.465,81.708,55.624,51.784,74.931,65.568,43.995,45.25,39.622,44.532,48.347,48.717,55.723,48.573,38.937,45.26,56.284,46.85,46.117,44.317,37.748,37.024,46.683,34.099,43.634,44.768,44.714,43.66,43.348,43.449,51.871,41.399,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Greece,GRC,73.184,70.741,68.894,67.091,65.345,64.025,61.151,62.69,57.637,56.667,55.632,55.147,55.227,53.28,52.05,51.877,50.552,49.294,50.068,49.654,49.055,46.958,46.773,47.144,45.664,43.925,43.898,44.398,42.393,40.768,40.699,39.841,40.991,38.036,37.618,38.853,37.272,38.226,35.91,36.724,43.464,46.851,43.269,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Greenland,GRL,230.317,226.83,230.424,242.511,249.276,248.373,225.714,218.187,216.11,208.937,215.816,213.029,195.838,208.538,214.571,215.377,218.805,222.846,214.901,204.661,200.117,194.286,185.17,179.892,179.921,185.4,173.222,174.28,167.2,168.24,160.777,151.797,137.045,128.491,129.701,129.465,128.301,134.103,127.57,126.844,126.53,125.648,122.899,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Grenada,GRD,161.979,157.198,154.77,164.636,148.295,146.011,143.247,144.14,142.378,140.728,138.783,136.702,134.653,132.423,130.256,126.563,124.928,123.353,121.67,122.96,127.842,125.873,126.847,124.288,142.926,119.33,117.77,112.157,112.374,106.807,108.028,102.979,103.343,101.816,99.275,97.064,97.127,95.471,93.393,91.305,89.353,87.191,91.726,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Guam,GUM,121.407,119.726,118.182,115.826,114.159,112.385,110.288,108.802,106.514,105.181,107.521,106.353,106.593,107.76,108.251,108.221,113.34,112.659,111.818,110.186,108.617,99.351,96.941,95.828,96.414,94.687,94.71,96.49,96.264,96.912,93.631,90.756,93.556,94.884,93.576,94.424,92.533,90.596,88.754,87.115,85.497,90.998,84.415,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Guatemala,GTM,233.771,229.78,274.965,216.492,212.106,208.784,206.171,203.753,201.762,200.72,201.537,199.793,198.779,196.116,191.494,185.873,178.313,170.682,165.196,158,154.384,152.793,152.483,152.267,151.689,154.304,146.701,142.759,138.896,135.227,133.12,131.177,130.396,129.959,129.638,129.843,127.839,126.665,126.862,125.804,134.551,163.207,173.23,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Guinea,GIN,344.397,341.443,337.44,333.322,330.072,324.031,324.541,321.983,327.014,330.532,336.576,330.55,319.573,315.701,319.78,316.418,313.56,305.47,304.816,307.809,314.098,316.399,313.934,312.464,308.31,302.281,297.089,290.451,283.924,282.322,276.306,274.326,266.057,263.73,260.901,261.918,258.406,251.715,252.559,246.335,253.585,263.795,262.302,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Guinea-Bissau,GNB,342.076,338.629,338.44,337.864,337.573,335.883,333.747,334.778,329.763,326.207,323.589,320.9,317.609,319.948,325.571,317.804,323.524,347.655,338.519,344.706,326.179,330.072,327.635,331.918,324.928,330.299,319.269,314.895,308.447,299.538,290.978,286.05,277.264,273.153,271.439,265.828,258.622,258.309,250.167,249.391,261.521,274.539,272.823,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Guyana,GUY,254.751,254.35,253.283,253.496,253.021,251.786,250.231,248.293,247.034,245.025,242.506,239.653,234.207,230.06,227.371,231.437,229.672,226.944,221.234,222.555,218.44,215.185,219.379,222.571,215.89,212.586,207.092,199.068,198.715,196.021,193.305,189.632,185.964,182.235,179.814,176.027,173.042,169.207,166.458,163.963,167.218,209.026,203.313,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Haiti,HTI,337.139,336.324,337.27,337.833,339.742,334.274,329.513,329.528,326.509,329.186,332.147,322.672,320.211,315.16,313.016,300.01,290.878,289.222,280.042,266.514,261.681,263.094,258.593,247.194,259.335,232.136,226.448,221.856,217.433,213.223,482.177,213.909,205.747,201.146,195.002,192.369,188.327,183.52,182.532,176.812,179.648,195.569,189.498,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Honduras,HND,227.728,223.485,214.527,207.601,202.568,204.597,195.627,188.903,188.763,181.81,177.675,171.639,170.459,166.166,166.185,159.482,156.971,156.302,228.985,149.911,148.973,143.01,143.134,143.658,137.343,138.876,138.714,140.172,140.854,134.222,129.821,123.529,118.592,114.729,114.164,110.132,110.146,109.881,109.318,109.784,124.302,144.006,135.295,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Hong Kong SAR, China",HKG,87.495,82.089,80.419,79.245,77.375,73.761,71.28,69,67.881,66.833,64.278,62.959,60.36,57.547,54.921,52.156,50.645,49.195,47.487,46.486,44.646,42.934,42.371,43.766,42.12,40.983,39.834,38.947,38.441,37.755,35.824,34.655,33.109,31.857,30.664,29.622,28.052,26.29,24.813,25.018,24.116,23.331,27.912,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Hungary,HUN,129.805,133.078,128.418,133.099,131.661,133.743,132.191,129.267,126.984,133.828,132.677,131.845,136.774,138.942,132.948,130.626,120.735,121.505,121.911,121.101,114.498,110.866,110.102,110.787,107.639,107.4,103.721,106.415,100.347,98.903,94.911,92.995,89.303,85.688,83.854,85.926,79.709,80.586,77.647,75.172,78.363,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Iceland,ISL,71.116,58.067,79.981,64.685,61.825,56.729,67.599,73.028,70.574,64.117,78.001,67.9,60.375,64.043,68.479,71.737,58.112,63.985,55.6,58.701,59.117,54.194,54.311,50.724,50.672,48.853,53.083,45.538,39.741,39.946,36.334,42.297,34.35,38.876,42.085,43.185,38.181,32.503,40.902,45.372,42.484,36.679,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,India,IND,279.38,269.62,260.543,252.201,244.632,237.922,232.112,227.18,223.023,219.38,216.377,213.731,211.316,209.574,207.181,205.19,203.097,200.707,198.086,194.977,190.564,186.254,179.626,173.247,167.462,161.031,155.712,151.348,147.873,145.274,143.479,142.507,142.342,142.92,143.702,144.478,144.65,143.731,141.768,139.668,144.496,185.906,176.792,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Indonesia,IDN,221.354,221.195,214.418,206.644,206.659,200.918,196.543,200.23,198.305,193.4,189.582,190.739,184.01,176.179,180.41,177.014,180.674,175.747,178.044,172.059,176.373,169.887,170.367,163.172,194.81,169.141,161.814,163.216,166.068,159.579,162.016,162.174,160.869,152.461,152.838,152.107,151.951,151.493,143.61,142.276,161.38,179.774,169.934,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Iran, Islamic Rep.",IRN,232.338,231.351,220.287,207.414,195.802,187.396,181.188,180.141,172.866,161.996,183.57,154.614,149.087,147.207,141.636,140.487,130.993,129.873,124.575,120.787,117.106,113.466,109.985,122.949,103.012,88.443,86.977,87.374,94.103,100.907,92.21,84.109,79.85,78.193,72.435,69.95,66.922,61.3,62.474,64.742,85.824,78.881,73.969,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Iraq,IRQ,163.435,167.063,167.786,163.065,164.387,160.908,161.751,162.039,190.334,208.505,208.619,178.006,151.074,146.756,150.289,157.868,165.198,174.639,185.459,166.012,152.212,151.28,149.798,155.518,157.293,159.194,167.163,170.442,171.177,166.819,158.072,156.03,154.341,151.629,146.066,146.13,130.194,118.204,116.722,115.615,143.392,126.425,117.115,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Ireland,IRL,100.655,96.896,96.162,94.983,92.36,86.927,87.852,80.76,82.544,81.769,80.635,74.913,77.019,73.614,73.638,73.749,68.427,70.908,67.669,69.634,70.026,65.886,60.492,61.181,60.791,58.593,58.972,53.613,56.899,54.999,50.78,51.432,51.094,48.066,46.131,47.709,44.95,41.276,44.748,42.364,42.544,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Isle of Man,IMN,120.258,114.128,114.039,109.296,107.939,111.179,105.513,102.86,99.364,101.908,92.63,90.075,85.908,98.993,90.634,94.046,89.369,87.376,91.344,94.791,86.459,85.274,82.437,85.181,73.445,69.488,70.557,72.536,62.699,61.473,59.467,58.636,57.758,56.95,56.097,63.221,54.537,53.719,52.966,52.17,52.461,53.429,52.221,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Israel,ISR,85,..,..,78.245,78.771,77.317,77.627,77.24,73.322,72.713,70.595,68.753,68.321,63.991,63.991,60.844,60.177,58.08,56.388,56.738,54.709,53.665,54.033,51.974,48.71,49.546,47.475,47.145,45.101,45.304,42.956,43.702,40.475,41.393,41.017,39.687,39.638,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Italy,ITA,76.868,74.209,71.604,71.9,68.712,67.443,67.132,64.986,63.787,62.039,61.131,61.15,59.368,58.708,57.841,57.53,56.588,53.817,53.88,50.984,50.685,49.7,49.132,47.786,44.996,44.227,42.889,42.189,41.701,41.987,40.179,40.484,39.701,38.636,37.507,38.612,37.319,37.787,36.495,35.534,37.48,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Jamaica,JAM,150.755,144.098,142.125,145.749,143.18,141.55,139.005,135.256,132.011,122.279,119.746,120.367,122.413,127.035,129.104,131.565,129.651,134.431,135.963,135.452,135.98,137.174,131.708,130.915,126.649,124.923,124.324,125.837,127.315,120.536,114.167,109.369,112.96,116.674,121.385,124.717,126.268,126.721,127.041,127.614,127.341,144.628,141.668,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Japan,JPN,69.07,66.58,64.597,63.577,61.791,60.38,58.438,56.666,56.06,54.948,53.481,53.069,52.54,51.547,50.013,51.736,49.269,48.744,49.129,48.95,47.678,46.442,45.427,44.965,45.393,45.07,44.117,43.235,42.722,41.645,41.443,45.256,39.817,39.211,38.752,37.142,36.993,35.699,35.783,35.483,35.611,35.66,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Jordan,JOR,179.777,174.779,169.711,164.95,160.691,156.762,153.241,149.368,144.807,140.952,137.639,134.498,131.776,129.263,126.995,124.945,122.415,119.493,116.79,114.182,111.666,109.169,106.853,104.562,102.446,100.671,98.587,95.804,93.151,90.595,88.204,86.007,84.048,82.045,80.172,78.452,76.704,73.999,71.385,68.954,72.15,79.128,79.84,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Kazakhstan,KAZ,163.592,159.826,157.866,159.931,164.487,163.244,162.11,156.827,153.043,155.517,157.985,161.484,164.643,156.482,157.676,158.959,159.031,159.212,158.298,157.418,155.888,154.126,162.253,157.953,154.836,150.936,146.579,150.808,143.375,141.432,135.041,129.985,124.325,120.979,116.267,112.349,117.069,109.291,109.163,105.939,119.468,124.88,125.819,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Kenya,KEN,258.42,191.384,206.39,215.222,225.226,233.818,249.431,253.955,262.434,272.409,274.441,282.449,292.116,307.541,316.268,337.032,351.544,366.367,383.368,395.804,414.02,422.751,419.941,413.765,403.064,385.437,367.138,360.248,344.365,328.442,329.774,318.898,320.564,321.812,306.914,306.191,308.292,292.693,291.343,291.473,298.533,310.873,301.538,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Kiribati,KIR,268.564,266.415,264.181,261.379,258.536,255.029,250.73,246.06,240.797,235.415,230.113,224.61,219.626,215.351,211.489,208.297,205.405,202.421,199.533,196.421,193.611,191.192,189.363,188.222,187.86,188.108,188.839,189.446,189.619,188.941,187.819,186.069,184.268,182.131,179.853,177.336,174.04,170.802,167.84,165.046,162.302,159.745,159.951,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Korea, Dem. People's Rep.",PRK,163.712,156.525,149.452,142.359,135.378,128.43,121.163,115.106,108.162,101.604,94.943,88.592,82.528,63.27,85.43,158.127,160.425,162.65,165.885,170.116,173.106,175.864,178.169,118.323,121.873,125.68,129.78,133.093,134.045,126.285,118.517,111.196,103.412,94.798,87.1,106.115,106.702,106.775,107.359,107.521,107.911,108.318,102.782,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Korea, Rep.",KOR,166.969,133.523,139.85,147.673,131.294,128.102,123.193,121.858,112.992,107.256,99.804,95.026,90.067,88.033,84.858,82.161,79.361,74.589,71.058,67.88,64.712,59.385,58.404,58.071,54.967,52.32,48.845,46.529,42.286,38.468,36.206,33.53,31.949,29.503,27.146,26.316,24.874,23.589,23.055,22.07,31.797,30.297,21.661,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Kosovo,XKX,133.577,131.953,129.879,127.389,124.872,123.739,122.459,120.594,119.097,117.586,115.941,114.099,112.071,109.699,107.402,105.082,102.622,100.271,105.516,106.038,92.914,90.426,88.913,86.34,83.773,81.299,83.876,74.66,66.856,61.415,60.591,59.123,56.071,54.017,52.33,52.37,52.525,53.171,53.612,51.535,55.825,57.571,50.617,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Kuwait,KWT,118.513,112.005,111.696,103.908,101.975,95.345,91.921,87.019,79.13,77.47,82.945,77.285,73.177,72.268,72.255,74.867,74.815,68.268,66.471,65.436,63.735,63.672,63.758,62.328,63.297,62.419,61.561,61.825,61.631,59.198,53.093,47.498,43.105,38.559,36.813,34.744,32.864,31.822,31.962,31.812,43.207,34.617,29.964,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Kyrgyz Republic,KGZ,186.115,186.917,188.724,181.291,181.383,175.385,177.653,176.794,174.792,171,173.026,169.385,169.778,172.199,171.019,167.743,162.59,162.415,156.994,152.435,158.939,154.374,150.308,146.495,149.017,147.472,141.864,142.814,137.496,131.572,128.186,123.778,120.953,121.209,113.579,117.865,110.503,108.979,105.996,99.337,114.576,108.7,102.983,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Lao PDR,LAO,361.569,354.435,348.93,343.168,336.072,330.133,323.347,318.676,310.585,303.823,299.57,292.48,287.053,282.842,281.919,275.111,270.336,266.087,263.348,268.298,261.537,251.002,245.805,237.108,234.913,225.562,219.615,212.995,211.729,200.282,191.357,187.065,176.96,174.88,163.304,162.434,154.115,154.393,154.156,145.472,139.036,147.601,140.145,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Latvia,LVA,122.175,124.131,117.122,119.03,121.274,120.334,107.456,108.819,107.459,117.133,117.65,117.189,128.281,149.215,172.12,165.86,132.617,126.957,131.684,130.444,121.788,124.283,118.341,121.841,117.07,116.971,126.533,118.268,106.761,102.465,98.658,94.852,87.355,93.69,89.021,85.92,87.497,85.367,85.896,84.503,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Lebanon,LBN,205.622,200.439,333.367,180.051,174.302,174.606,169.101,189.489,189.06,141.144,140.675,122.616,123.694,120.119,117.896,117.744,113.85,105.615,104.73,99.335,94.48,89.363,79.993,77.66,74.002,72.397,67.755,64.55,63.512,61.863,60.573,59.222,58.128,57.322,55.922,54.409,52.48,51.346,51.429,54.273,60.448,82.505,87.799,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Lesotho,LSO,214.232,207.494,204.783,202.155,198.806,197.281,195.512,201.269,205.815,219.018,226.38,240.419,252.535,265.055,258.105,288.339,326.814,373.21,425.736,481.303,531.779,580.334,610.192,636.817,655.977,666.684,668.745,662.894,655.142,667.756,622.399,599.09,571.616,540.148,510.115,482.662,458.338,436.911,419.449,406.656,393.666,432.957,430.905,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Liberia,LBR,369.709,367.928,367.188,365.338,362.762,367.582,364.839,368.852,370.564,371.754,393.981,361.375,350.647,355.053,356.73,336.54,331.381,298.092,291.957,280.66,276.664,267.546,268.271,275.622,258.334,255.664,259.606,257.49,257.811,256.234,261.911,262.846,260.38,265.769,281.044,278.718,266.112,267.821,259.497,260.508,258.52,268.671,263.251,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Libya,LBY,148.856,144.705,139.254,134.227,133.964,129.732,129.164,123.921,123.827,119.262,119.036,114.037,114.362,115.225,110.388,110.057,109.817,114.72,114.835,119.608,125.232,121.767,118.964,120.497,116.174,117.575,119.059,120.915,114.314,116.615,118.609,131.173,119.909,121.551,117.078,117.077,116.924,115.682,114.262,116.364,118.301,128.348,124.549,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Lithuania,LTU,111.573,113.745,111.901,110.809,114.969,112.826,100.032,101.041,101.432,108.074,106.923,114.241,112.191,126.744,134.54,133.719,122.611,111.475,111.023,105.983,102.974,109.185,103.637,107.048,104.367,112.675,116.755,120.102,119.033,99.771,98.028,96.743,93.203,91.556,84.589,85.048,81.433,78.821,76.1,73.279,82.555,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Luxembourg,LUX,100.472,100.725,101.16,86.039,95.14,93.069,75.048,90.769,77.156,77.607,88.093,78.345,80.478,78.916,72.805,68.775,78.351,73.166,66.763,67.341,72.851,71.58,68.078,52.955,56.453,55.899,63.264,55.537,55.118,54.275,53.958,48.967,47.059,52.429,38.403,36.401,38.87,41.193,41.665,38.902,37.235,37.543,33.992,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Macao SAR, China",MAC,90.736,86.774,82.855,79.578,76.501,73.308,70.451,67.202,65.429,62.303,59.891,56.196,53.469,51.056,48.694,46.361,42.115,41.504,39.594,37.841,38.227,36.28,35.625,35.114,34.526,33.805,32.416,31.451,30.481,29.694,29.682,29.368,29.335,27.746,27.983,27.943,27.128,27.227,25.574,25.019,24.268,23.574,23.919,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Madagascar,MDG,338.092,336.851,336.169,335.67,335.652,334.85,334.17,329.3,326.688,323.414,317.945,311.972,305.251,294.726,289.115,282.979,276.961,275.013,271.245,272.872,270.259,266.786,264.318,257.227,245.004,243.259,233.207,225.671,224.14,215.519,215.233,204.814,206.354,196.64,196.729,198.543,188.364,188.439,187.404,177.536,184.575,197.519,189.181,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Malawi,MWI,298.987,296.22,294.911,293.746,302.019,314.941,329.268,347.571,364.634,374.493,387.133,400.842,417.346,430.468,441.009,449.756,472.572,497.926,519.974,518.25,520.769,508.809,499.114,491.458,468.87,436.408,415.531,407.216,409.028,394.789,377.88,355.616,334.542,315.592,286.222,286.502,270.016,253.524,252.369,234.306,237.901,254.994,256.969,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Malaysia,MYS,162.3,153.944,149.431,145.176,140.436,136.743,133.574,130.936,127.962,125.424,123.663,121.918,119.589,117.135,113.326,110.553,110.672,110.456,111.331,110.156,105.941,100.969,99.358,96.451,95.898,94.582,94.793,94.519,93.619,91.516,88.406,85.193,84.014,83.541,82.679,81.839,79.693,77.584,75.993,75.019,73.134,78.41,72.917,..
